📡  更新日期,#genre#
CCTV第一剧场,http://www.erbao1981.top:8188/udp/239.76.247.49:1234
CCTV风云剧场,http://www.erbao1981.top:8188/udp/239.76.247.50:1234
CCTV风云音乐,http://www.erbao1981.top:8188/udp/239.76.247.51:1234
CCTV风云足球,http://www.erbao1981.top:8188/udp/239.76.247.52:1234
CCTV怀旧剧场,http://www.erbao1981.top:8188/udp/239.76.247.53:1234
CCTV女性时尚,http://www.erbao1981.top:8188/udp/239.76.247.55:1234
CCTV央视文化精品,http://www.erbao1981.top:8188/udp/239.76.247.56:1234
CCTV世界地理,http://www.erbao1981.top:8188/udp/239.76.247.57:1234
CCTV央视台球,http://www.erbao1981.top:8188/udp/239.76.247.58:1234
CCTV兵器科技,http://www.erbao1981.top:8188/udp/239.76.247.59:1234
CCTV电视指南,http://www.erbao1981.top:8188/udp/239.76.247.61:1234
CCTV高尔夫网球,http://www.erbao1981.top:8188/udp/239.76.247.62:1234

CCTV兵器科技,http://cdn.jdshipin.com:8880/ysp.php?id=bqkj
CCTV第一剧场,http://cdn.jdshipin.com:8880/ysp.php?id=dyjc
CCTV怀旧剧场,http://cdn.jdshipin.com:8880/ysp.php?id=hjjc
CCTV风云剧场,http://cdn.jdshipin.com:8880/ysp.php?id=fyjc
CCTV风云音乐,http://cdn.jdshipin.com:8880/ysp.php?id=fyyy
CCTV风云足球,http://cdn.jdshipin.com:8880/ysp.php?id=fyzq
CCTV电视指南,http://cdn.jdshipin.com:8880/ysp.php?id=dszn
CCTV女性时尚,http://cdn.jdshipin.com:8880/ysp.php?id=nxss
CCTV央视文化精品,http://cdn.jdshipin.com:8880/ysp.php?id=whjp
CCTV世界地理,http://cdn.jdshipin.com:8880/ysp.php?id=sjdl
CCTV央视台球,http://cdn.jdshipin.com:8880/ysp.php?id=ystq
CCTV卫生健康,http://cdn.jdshipin.com:8880/ysp.php?id=wsjk
CCTV高尔夫网球,http://cdn.jdshipin.com:8880/ysp.php?id=gefwq


📡  卫视频道,#genre#

北京卫视,http://live.nctv.top/5678/cqyx.php?token=&id=bjws
东方卫视,http://live.nctv.top/5678/cqyx.php?token=&id=dfws
湖南卫视,http://live.nctv.top/5678/cqyx.php?token=&id=hunws
江西卫视,http://live.nctv.top/5678/cqyx.php?token=&id=jxws
江苏卫视,http://live.nctv.top/5678/cqyx.php?token=&id=jsws
浙江卫视,http://live.nctv.top/5678/cqyx.php?token=&id=zjws
东南卫视,http://live.nctv.top/5678/cqyx.php?token=&id=dnws
广东卫视,http://live.nctv.top/5678/cqyx.php?token=&id=gdws
深圳卫视,http://live.nctv.top/5678/cqyx.php?token=&id=szws
天津卫视,http://live.nctv.top/5678/cqyx.php?token=&id=tjws
四川卫视,http://live.nctv.top/5678/cqyx.php?token=&id=scws
重庆卫视,http://live.nctv.top/5678/cqyx.php?token=&id=cqws
黑龙江卫视,http://live.nctv.top/5678/cqyx.php?token=&id=hljws
吉林卫视,http://live.nctv.top/5678/cqyx.php?token=&id=jlws
辽宁卫视,http://live.nctv.top/5678/cqyx.php?token=&id=lnws
内蒙古卫视,http://live.nctv.top/5678/cqyx.php?token=&id=nmws
宁夏卫视,http://live.nctv.top/5678/cqyx.php?token=&id=nxws
青海卫视,http://live.nctv.top/5678/cqyx.php?token=&id=qhws
河北卫视,http://live.nctv.top/5678/cqyx.php?token=&id=hbws
山西卫视,http://live.nctv.top/5678/cqyx.php?token=&id=sxiws
安徽卫视,http://live.nctv.top/5678/cqyx.php?token=&id=ahws
河南卫视,http://live.nctv.top/5678/cqyx.php?token=&id=hnws
湖北卫视,http://live.nctv.top/5678/cqyx.php?token=&id=hubws
广西卫视,http://live.nctv.top/5678/cqyx.php?token=&id=gxws
云南卫视,http://live.nctv.top/5678/cqyx.php?token=&id=ynws
贵州卫视,http://live.nctv.top/5678/cqyx.php?token=&id=gzws
四川卫视,http://live.nctv.top/5678/cqyx.php?token=&id=scws
新疆卫视,http://live.nctv.top/5678/cqyx.php?token=&id=xjws
兵团卫视,http://live.nctv.top/5678/cqyx.php?token=&id=btws
西藏卫视,http://live.nctv.top/5678/cqyx.php?token=&id=xzws
海南卫视,http://live.nctv.top/5678/cqyx.php?token=&id=hinws
三沙卫视,http://live.nctv.top/5678/cqyx.php?token=&id=ssws



湖南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnws
浙江卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=zjws
北京卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=bjws
东方卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=dfws
江苏卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jsws
江西卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jxws
广东卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=gdws
贵州卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=gzws
重庆卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cqws
云南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=ynws
海南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hinws
安徽卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=ahws
辽宁卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=llws
吉林卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jlws
天津卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=tjws
广西卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=gxws
四川卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=scws
河北卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hbws
陕西卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=sxws
东南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=dnws
黑龙江卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hljws
山东卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=sdws

湖南卫视,http://live.nctv.top/5678/bfgd.php?id=086
北京卫视,http://live.nctv.top/5678/bfgd.php?id=083
广东卫视,http://live.nctv.top/5678/bfgd.php?id=092
东方卫视,http://live.nctv.top/5678/bfgd.php?id=093
浙江卫视,http://live.nctv.top/5678/bfgd.php?id=094
江苏卫视,http://live.nctv.top/5678/bfgd.php?id=085
江西卫视,http://live.nctv.top/5678/bfgd.php?id=098
天津卫视,http://live.nctv.top/5678/bfgd.php?id=084
辽宁卫视,http://live.nctv.top/5678/bfgd.php?id=058
黑龙江卫视,http://live.nctv.top/5678/bfgd.php?id=095
吉林卫视,http://live.nctv.top/5678/bfgd.php?id=097
安徽卫视,http://live.nctv.top/5678/bfgd.php?id=096
山东卫视,http://live.nctv.top/5678/bfgd.php?id=099
贵州卫视,http://live.nctv.top/5678/bfgd.php?id=101
深圳卫视,http://live.nctv.top/5678/bfgd.php?id=100
湖北卫视,http://live.nctv.top/5678/bfgd.php?id=102
四川卫视,http://live.nctv.top/5678/bfgd.php?id=103
河南卫视,http://live.nctv.top/5678/bfgd.php?id=104
重庆卫视,http://live.nctv.top/5678/bfgd.php?id=107
山西卫视,http://live.nctv.top/5678/bfgd.php?id=109
河北卫视,http://live.nctv.top/5678/bfgd.php?id=108
河南卫视,http://live.nctv.top/5678/bfgd.php?id=339
海南卫视,http://live.nctv.top/5678/bfgd.php?id=473
云南卫视,http://live.nctv.top/5678/bfgd.php?id=482
东南卫视,http://live.nctv.top/5678/bfgd.php?id=483
陕西卫视,http://live.nctv.top/5678/bfgd.php?id=512
青海卫视,http://live.nctv.top/5678/bfgd.php?id=111
内蒙古卫视,http://live.nctv.top/5678/bfgd.php?id=110
广西卫视,http://live.nctv.top/5678/bfgd.php?id=116
云南卫视,http://live.nctv.top/5678/bfgd.php?id=115
宁夏卫视,http://live.nctv.top/5678/bfgd.php?id=118
陕西卫视,http://live.nctv.top/5678/bfgd.php?id=114
延边卫视,http://live.nctv.top/5678/bfgd.php?id=117
甘肃卫视,http://live.nctv.top/5678/bfgd.php?id=119
西藏卫视,http://live.nctv.top/5678/bfgd.php?id=121
农林卫视,http://live.nctv.top/5678/bfgd.php?id=122
兵团卫视,http://live.nctv.top/5678/bfgd.php?id=124





浙江卫视,http://guany.myds.me:25852/udp/233.50.201.100:5140
东方卫视,http://guany.myds.me:25852/udp/233.50.200.146:5140
东方卫视,http://guany.myds.me:25852/udp/233.50.200.248:5140
东方卫视,http://guany.myds.me:25852/udp/233.50.201.125:5140
北京卫视,http://guany.myds.me:25852/udp/233.50.200.179:5140
北京卫视,http://guany.myds.me:25852/udp/233.50.201.107:5140
江苏卫视,http://guany.myds.me:25852/udp/233.50.200.144:5140
江苏卫视,http://guany.myds.me:25852/udp/233.50.201.106:5140
湖南卫视,http://guany.myds.me:25852/udp/233.50.200.190:5140
湖南卫视,http://guany.myds.me:25852/udp/233.50.201.103:5140
深圳卫视,http://guany.myds.me:25852/udp/233.50.200.188:5140
天津卫视,http://guany.myds.me:25852/udp/233.50.200.104:5140
河北卫视,http://guany.myds.me:25852/udp/233.50.200.105:5140
安徽卫视,http://guany.myds.me:25852/udp/233.50.200.106:5140
重庆卫视,http://guany.myds.me:25852/udp/233.50.200.114:5140
四川卫视,http://guany.myds.me:25852/udp/233.50.200.118:5140
江西卫视,http://guany.myds.me:25852/udp/233.50.200.119:5140
深圳卫视,http://guany.myds.me:25852/udp/233.50.201.101:5140
广东卫视,http://guany.myds.me:25852/udp/233.50.201.102:5140
天津卫视,http://guany.myds.me:25852/udp/233.50.201.104:5140
山东卫视,http://guany.myds.me:25852/udp/233.50.201.105:5140
四川卫视,http://guany.myds.me:25852/udp/233.50.201.139:5140
河北卫视,http://guany.myds.me:25852/udp/233.50.201.140:5140
辽宁卫视,http://guany.myds.me:25852/udp/233.50.201.141:5140
贵州卫视,http://guany.myds.me:25852/udp/233.50.201.142:5140
重庆卫视,http://guany.myds.me:25852/udp/233.50.201.143:5140
河南卫视,http://guany.myds.me:25852/udp/233.50.201.144:5140
江西卫视,http://guany.myds.me:25852/udp/233.50.201.145:5140
东南卫视,http://guany.myds.me:25852/udp/233.50.201.146:5140
安徽卫视,http://guany.myds.me:25852/udp/233.50.201.113:5140
湖北卫视,http://guany.myds.me:25852/udp/233.50.201.114:5140
黑龙江卫视,http://guany.myds.me:25852/udp/233.50.201.115:5140
北京卫视,http://guany.myds.me:25852/udp/233.50.201.40:5140
江苏卫视,http://guany.myds.me:25852/udp/233.50.201.41:5140
黑龙江卫视,http://guany.myds.me:25852/udp/233.50.201.42:5140
湖北卫视,http://guany.myds.me:25852/udp/233.50.201.43:5140
深圳卫视,http://guany.myds.me:25852/udp/233.50.201.45:5140
河南卫视,http://guany.myds.me:25852/udp/233.50.201.44:5140
云南卫视,http://guany.myds.me:25852/udp/233.50.201.46:5140
天津卫视,http://guany.myds.me:25852/udp/233.50.201.47:5140
吉林卫视,http://guany.myds.me:25852/udp/233.50.201.48:5140
广西卫视,http://guany.myds.me:25852/udp/233.50.201.49:5140
河北卫视,http://guany.myds.me:25852/udp/233.50.201.50:5140
山西卫视,http://guany.myds.me:25852/udp/233.50.201.51:5140
湖南卫视,http://guany.myds.me:25852/udp/233.50.201.52:5140
江西卫视,http://guany.myds.me:25852/udp/233.50.201.53:5140
海南卫视,http://guany.myds.me:25852/udp/233.50.201.55:5140
广东卫视,http://guany.myds.me:25852/udp/233.50.201.56:5140
宁夏卫视,http://guany.myds.me:25852/udp/233.50.201.57:5140
东南卫视,http://guany.myds.me:25852/udp/233.50.201.58:5140
陕西卫视,http://guany.myds.me:25852/udp/233.50.201.59:5140
辽宁卫视,http://guany.myds.me:25852/udp/233.50.201.60:5140
四川卫视,http://guany.myds.me:25852/udp/233.50.201.61:5140
安徽卫视,http://guany.myds.me:25852/udp/233.50.201.62:5140
山东卫视,http://guany.myds.me:25852/udp/233.50.201.64:5140
青海卫视,http://guany.myds.me:25852/udp/233.50.201.65:5140
重庆卫视,http://guany.myds.me:25852/udp/233.50.201.66:5140
东方卫视,http://guany.myds.me:25852/udp/233.50.201.68:5140
贵州卫视,http://guany.myds.me:25852/udp/233.50.201.69:5140
西藏卫视,http://guany.myds.me:25852/udp/233.50.201.70:5140
兵团卫视,http://guany.myds.me:25852/udp/233.50.201.72:5140
内蒙古卫视,http://guany.myds.me:25852/udp/233.50.201.148:5140
甘肃卫视,http://guany.myds.me:25852/udp/233.50.201.149:5140


湖南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225697/iptv8039.smil
湖南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225697/iptv8039.smil
浙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
浙江卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
东方卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
东方卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
北京卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225546/iptv51912.smil
北京卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225546/iptv51912.smil
深圳卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
深圳卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
江苏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
江苏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
东南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226677/51176347.smil
东南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226677/51176347.smil
四川卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226693/51813384.smil
四川卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226693/51813384.smil
天津卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226652/46098366.smil
天津卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226652/46098366.smil
安徽卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226622/51176344.smil
安徽卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226622/51176344.smil
山东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
广东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226954/71778425.smil
广西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226954/71778425.smil
河北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226821/59781859.smil
河北卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226821/59781859.smil
河南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226842/59814787.smil
河南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226842/59814787.smil
海南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226933/70442779.smil
海南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226933/70442779.smil
云南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226937/72640386.smil
云南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226937/72640386.smil
湖北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖北卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
贵州卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226833/59814738.smil
贵州卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226833/59814738.smil
辽宁卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226649/46098370.smil
辽宁卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226649/46098370.smil
重庆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226638/51813388.smil
重庆卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226638/51813388.smil
黑龙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
黑龙江卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
吉林卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226831/59814731.smil
吉林卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226831/59814731.smil
厦门卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226982/85722609.smil
青海卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225589/iptv7985.smil
青海卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225589/iptv7985.smil
西藏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225570/iptv101725.smil
西藏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225570/iptv101725.smil
新疆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225550/iptv61197.smil
新疆卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225550/iptv61197.smil?
甘肃卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221227039/87447727.smil
甘肃卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225749/iptv101672.smil
内蒙古卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225591/iptv7986.smil
内蒙古卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225591/iptv7986.smil
宁夏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225747/iptv101619.smil
宁夏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225747/iptv101619.smil
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8
山西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225551/iptv7966.smil
山西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225551/iptv7966.smil
陕西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225755/iptv101726.smil
陕西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225755/iptv101726.smil
兵团卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225753/iptv101723.smil
兵团卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225753/iptv101723.smil
三沙卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226984/85722645.smil

湖南卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227037/10000100000000060000000000570888_0.smil
浙江卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227038/10000100000000060000000000570895_0.smil
江苏卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227235/10000100000000060000000000680027_0.smil
东方卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227230/10000100000000060000000000680053_0.smil
北京卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227227/10000100000000060000000000680075_0.smil
广东卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227047/10000100000000060000000000571122_0.smil
深圳卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227228/10000100000000060000000000680074_0.smil
湖北卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227049/10000100000000060000000000571124_0.smil
天津卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227232/10000100000000060000000000680050_0.smil
山东卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227106/10000100000000060000000000679764_0.smil
东南卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227050/10000100000000060000000000571125_0.smil
重庆卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227041/10000100000000060000000000570949_0.smil
四川卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227233/10000100000000060000000000680028_0.smil


北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
